performance_id,song_id,video_id,start_seconds,end_seconds,published_at
perf_1617,song_0736,nMP02CeqvD0,1169,1464,2025-08-06T16:35:41Z
perf_1618,song_0602,nMP02CeqvD0,1464,1763,2025-08-06T16:35:41Z
perf_1619,song_0612,nMP02CeqvD0,1763,1763,2025-08-06T16:35:41Z
perf_1620,song_0737,nMP02CeqvD0,1763,2191,2025-08-06T16:35:41Z
perf_1621,song_0479,nMP02CeqvD0,2191,2504,2025-08-06T16:35:41Z
perf_1622,song_0738,nMP02CeqvD0,2504,2504,2025-08-06T16:35:41Z
perf_1623,song_0739,nMP02CeqvD0,2504,2848,2025-08-06T16:35:41Z
perf_1624,song_0640,nMP02CeqvD0,2848,3106,2025-08-06T16:35:41Z
perf_1625,song_0414,nMP02CeqvD0,3106,3511,2025-08-06T16:35:41Z
perf_1626,song_0409,nMP02CeqvD0,3511,3511,2025-08-06T16:35:41Z
perf_1627,song_0740,nMP02CeqvD0,3511,3754,2025-08-06T16:35:41Z
perf_1628,song_0741,nMP02CeqvD0,3754,3754,2025-08-06T16:35:41Z
perf_1629,song_0742,nMP02CeqvD0,3754,4003,2025-08-06T16:35:41Z
perf_1630,song_0388,nMP02CeqvD0,4003,4003,2025-08-06T16:35:41Z
perf_1631,song_0743,nMP02CeqvD0,4003,4302,2025-08-06T16:35:41Z
perf_1632,song_0744,nMP02CeqvD0,4302,4525,2025-08-06T16:35:41Z
perf_1633,song_0639,nMP02CeqvD0,4525,4525,2025-08-06T16:35:41Z
perf_1634,song_0745,nMP02CeqvD0,4525,4854,2025-08-06T16:35:41Z
perf_1635,song_0012,nMP02CeqvD0,4854,5154,2025-08-06T16:35:41Z
perf_1636,song_0238,nMP02CeqvD0,5154,5569,2025-08-06T16:35:41Z
perf_1637,song_0746,nMP02CeqvD0,5569,5899,2025-08-06T16:35:41Z
perf_1638,song_0102,nMP02CeqvD0,5899,5899,2025-08-06T16:35:41Z
perf_1639,song_0747,nMP02CeqvD0,5899,6195,2025-08-06T16:35:41Z
perf_1640,song_0103,nMP02CeqvD0,6195,6195,2025-08-06T16:35:41Z
perf_1641,song_0748,nMP02CeqvD0,6195,6475,2025-08-06T16:35:41Z
perf_1642,song_0749,nMP02CeqvD0,6475,6818,2025-08-06T16:35:41Z
perf_1643,song_0653,nMP02CeqvD0,6818,6818,2025-08-06T16:35:41Z
perf_1644,song_0750,nMP02CeqvD0,6818,7113,2025-08-06T16:35:41Z
perf_1645,song_0439,nMP02CeqvD0,7113,7113,2025-08-06T16:35:41Z
perf_1646,song_0733,nMP02CeqvD0,7113,7454,2025-08-06T16:35:41Z
perf_1647,song_0751,nMP02CeqvD0,7454,7454,2025-08-06T16:35:41Z
perf_1648,song_0752,nMP02CeqvD0,7454,7754,2025-08-06T16:35:41Z
perf_1649,song_0110,MokfNvrXf4k,343,343,2025-08-05T16:47:45Z
perf_1650,song_0753,MokfNvrXf4k,343,718,2025-08-05T16:47:45Z
perf_1651,song_0615,MokfNvrXf4k,718,718,2025-08-05T16:47:45Z
perf_1652,song_0754,MokfNvrXf4k,718,1062,2025-08-05T16:47:45Z
perf_1653,song_0755,MokfNvrXf4k,1062,1382,2025-08-05T16:47:45Z
perf_1654,song_0514,MokfNvrXf4k,1382,1382,2025-08-05T16:47:45Z
perf_1655,song_0724,MokfNvrXf4k,1382,1679,2025-08-05T16:47:45Z
perf_1656,song_0392,MokfNvrXf4k,1679,1679,2025-08-05T16:47:45Z
perf_1657,song_0730,MokfNvrXf4k,1679,1972,2025-08-05T16:47:45Z
perf_1658,song_0660,MokfNvrXf4k,1972,1972,2025-08-05T16:47:45Z
perf_1659,song_0756,MokfNvrXf4k,1972,2326,2025-08-05T16:47:45Z
perf_1660,song_0385,MokfNvrXf4k,2326,2326,2025-08-05T16:47:45Z
perf_1661,song_0757,MokfNvrXf4k,2326,2626,2025-08-05T16:47:45Z
perf_1662,song_0006,p7fml_AqBoA,288,574,2025-08-04T23:11:57Z
perf_1663,song_0402,p7fml_AqBoA,574,574,2025-08-04T23:11:57Z
perf_1664,song_0758,p7fml_AqBoA,574,845,2025-08-04T23:11:57Z
perf_1665,song_0486,p7fml_AqBoA,845,845,2025-08-04T23:11:57Z
perf_1666,song_0759,p7fml_AqBoA,845,1046,2025-08-04T23:11:57Z
perf_1667,song_0439,p7fml_AqBoA,1046,1046,2025-08-04T23:11:57Z
perf_1668,song_0733,p7fml_AqBoA,1046,1374,2025-08-04T23:11:57Z
perf_1669,song_0760,p7fml_AqBoA,1374,1824,2025-08-04T23:11:57Z
perf_1670,song_0432,p7fml_AqBoA,1824,1824,2025-08-04T23:11:57Z
perf_1671,song_0761,p7fml_AqBoA,1824,2041,2025-08-04T23:11:57Z
perf_1672,song_0485,p7fml_AqBoA,2041,2380,2025-08-04T23:11:57Z
perf_1673,song_0467,p7fml_AqBoA,2380,2652,2025-08-04T23:11:57Z
perf_1674,song_0117,p7fml_AqBoA,2652,2652,2025-08-04T23:11:57Z
perf_1675,song_0762,p7fml_AqBoA,2652,2907,2025-08-04T23:11:57Z
perf_1676,song_0007,p7fml_AqBoA,2907,3300,2025-08-04T23:11:57Z
perf_1677,song_0468,p7fml_AqBoA,3300,3600,2025-08-04T23:11:57Z
perf_1678,song_0763,xTy--TUT5pU,1,873,2025-08-01T16:36:40Z
perf_1679,song_0764,xTy--TUT5pU,873,1093,2025-08-01T16:36:40Z
perf_1680,song_0472,xTy--TUT5pU,1093,1385,2025-08-01T16:36:40Z
perf_1681,song_0765,xTy--TUT5pU,1385,1910,2025-08-01T16:36:40Z
perf_1682,song_0766,xTy--TUT5pU,1910,2294,2025-08-01T16:36:40Z
perf_1683,song_0767,xTy--TUT5pU,2294,2779,2025-08-01T16:36:40Z
perf_1684,song_0458,xTy--TUT5pU,2779,3003,2025-08-01T16:36:40Z
perf_1685,song_0768,xTy--TUT5pU,3003,3303,2025-08-01T16:36:40Z
perf_1686,song_0603,Y9UuyIcQKQk,455,820,2025-07-31T12:02:54Z
perf_1687,song_0769,Y9UuyIcQKQk,820,1182,2025-07-31T12:02:54Z
perf_1688,song_0770,Y9UuyIcQKQk,1182,1481,2025-07-31T12:02:54Z
perf_1689,song_0544,Y9UuyIcQKQk,1481,1763,2025-07-31T12:02:54Z
perf_1690,song_0771,Y9UuyIcQKQk,1763,2128,2025-07-31T12:02:54Z
perf_1691,song_0656,Y9UuyIcQKQk,2128,2413,2025-07-31T12:02:54Z
perf_1692,song_0460,Y9UuyIcQKQk,2413,2933,2025-07-31T12:02:54Z
perf_1693,song_0772,Y9UuyIcQKQk,2933,2933,2025-07-31T12:02:54Z
perf_1694,song_0773,Y9UuyIcQKQk,2933,3288,2025-07-31T12:02:54Z
perf_1695,song_0774,Y9UuyIcQKQk,3288,3589,2025-07-31T12:02:54Z
perf_1696,song_0471,Y9UuyIcQKQk,3589,3889,2025-07-31T12:02:54Z
perf_1697,song_0145,6mTAr79ArrI,440,666,2026-02-12T15:55:23Z
perf_1698,song_0133,6mTAr79ArrI,838,918,2026-02-12T15:55:23Z
perf_1699,song_0017,6mTAr79ArrI,1044,1286,2026-02-12T15:55:23Z
perf_1700,song_0198,6mTAr79ArrI,1422,1775,2026-02-12T15:55:23Z
perf_1701,song_0140,6mTAr79ArrI,1891,2239,2026-02-12T15:55:23Z
perf_1702,song_0001,6mTAr79ArrI,2341,2595,2026-02-12T15:55:23Z
perf_1703,song_0006,6mTAr79ArrI,2665,2922,2026-02-12T15:55:23Z
perf_1704,song_0151,6mTAr79ArrI,2993,3323,2026-02-12T15:55:23Z
perf_1705,song_0169,6mTAr79ArrI,3393,3628,2026-02-12T15:55:23Z
perf_1706,song_0076,6mTAr79ArrI,3719,4126,2026-02-12T15:55:23Z
perf_1707,song_0216,6mTAr79ArrI,4219,4505,2026-02-12T15:55:23Z
perf_1708,song_0204,6mTAr79ArrI,4609,4844,2026-02-12T15:55:23Z
perf_1709,song_0175,6mTAr79ArrI,5047,5237,2026-02-12T15:55:23Z
perf_1710,song_0775,6mTAr79ArrI,5479,5729,2026-02-12T15:55:23Z
perf_1711,song_0013,6mTAr79ArrI,5780,6055,2026-02-12T15:55:23Z
perf_1712,song_0143,6mTAr79ArrI,6111,6484,2026-02-12T15:55:23Z
perf_1713,song_0214,6mTAr79ArrI,6688,6876,2026-02-12T15:55:23Z
perf_1714,song_0075,6mTAr79ArrI,6968,7313,2026-02-12T15:55:23Z
perf_1715,song_0147,6mTAr79ArrI,7404,7798,2026-02-12T15:55:23Z
perf_1716,song_0008,6mTAr79ArrI,8047,8330,2026-02-12T15:55:23Z
perf_1717,song_0776,6mTAr79ArrI,8557,9087,2026-02-12T15:55:23Z
perf_1718,song_0777,6mTAr79ArrI,9087,9387,2026-02-12T15:55:23Z
perf_1719,song_0778,bTLgf9izWLI,1164,1355,2026-02-10T16:45:52Z
perf_1720,song_0779,bTLgf9izWLI,1355,1754,2026-02-10T16:45:52Z
perf_1721,song_0780,bTLgf9izWLI,1754,2003,2026-02-10T16:45:52Z
perf_1722,song_0781,bTLgf9izWLI,2003,2074,2026-02-10T16:45:52Z
perf_1723,song_0198,bTLgf9izWLI,2074,2385,2026-02-10T16:45:52Z
perf_1724,song_0007,bTLgf9izWLI,2450,2682,2026-02-10T16:45:52Z
perf_1725,song_0008,bTLgf9izWLI,2720,2986,2026-02-10T16:45:52Z
perf_1726,song_0231,bTLgf9izWLI,3068,3357,2026-02-10T16:45:52Z
perf_1727,song_0174,bTLgf9izWLI,3417,3788,2026-02-10T16:45:52Z
perf_1728,song_0013,bTLgf9izWLI,3841,4127,2026-02-10T16:45:52Z
perf_1729,song_0012,bTLgf9izWLI,4703,4976,2026-02-10T16:45:52Z
perf_1730,song_0140,bTLgf9izWLI,5106,5425,2026-02-10T16:45:52Z
perf_1731,song_0070,bTLgf9izWLI,5527,5790,2026-02-10T16:45:52Z
perf_1732,song_0207,bTLgf9izWLI,5850,6158,2026-02-10T16:45:52Z
perf_1733,song_0782,bTLgf9izWLI,7044,8305,2026-02-10T16:45:52Z
perf_1734,song_0010,bTLgf9izWLI,8305,8579,2026-02-10T16:45:52Z
perf_1735,song_0783,bTLgf9izWLI,8603,8672,2026-02-10T16:45:52Z
perf_1736,song_0223,bTLgf9izWLI,8672,8860,2026-02-10T16:45:52Z
perf_1737,song_0202,bTLgf9izWLI,8960,9236,2026-02-10T16:45:52Z
perf_1738,song_0784,bTLgf9izWLI,9258,9491,2026-02-10T16:45:52Z
perf_1739,song_0154,bTLgf9izWLI,9562,9829,2026-02-10T16:45:52Z
perf_1740,song_0785,bTLgf9izWLI,9919,10205,2026-02-10T16:45:52Z
perf_1741,song_0786,bTLgf9izWLI,10269,10606,2026-02-10T16:45:52Z
perf_1742,song_0787,bTLgf9izWLI,10701,11060,2026-02-10T16:45:52Z
perf_1743,song_0788,bTLgf9izWLI,11267,11363,2026-02-10T16:45:52Z
perf_1744,song_0789,bTLgf9izWLI,12718,13018,2026-02-10T16:45:52Z
perf_1745,song_0790,O8yf9_l-Imc,1209,1590,2026-02-26T14:40:16Z
perf_1746,song_0791,O8yf9_l-Imc,1590,1864,2026-02-26T14:40:16Z
perf_1747,song_0792,O8yf9_l-Imc,1864,2260,2026-02-26T14:40:16Z
perf_1748,song_0793,O8yf9_l-Imc,2260,2574,2026-02-26T14:40:16Z
perf_1749,song_0794,O8yf9_l-Imc,2574,2844,2026-02-26T14:40:16Z
perf_1750,song_0795,O8yf9_l-Imc,2844,3165,2026-02-26T14:40:16Z
perf_1751,song_0796,O8yf9_l-Imc,3165,3552,2026-02-26T14:40:16Z
perf_1752,song_0797,O8yf9_l-Imc,3552,3852,2026-02-26T14:40:16Z
perf_1753,song_0186,EwczGARgoVc,693,996,2026-02-21T15:59:05Z
perf_1754,song_0216,EwczGARgoVc,1070,1363,2026-02-21T15:59:05Z
perf_1755,song_0624,EwczGARgoVc,1449,1723,2026-02-21T15:59:05Z
perf_1756,song_0653,EwczGARgoVc,1782,2073,2026-02-21T15:59:05Z
perf_1757,song_0464,EwczGARgoVc,2141,2402,2026-02-21T15:59:05Z
perf_1758,song_0441,EwczGARgoVc,2475,2711,2026-02-21T15:59:05Z
perf_1759,song_0798,EwczGARgoVc,3300,3333,2026-02-21T15:59:05Z
perf_1760,song_0032,EwczGARgoVc,3333,3631,2026-02-21T15:59:05Z
perf_1761,song_0799,EwczGARgoVc,3702,3765,2026-02-21T15:59:05Z
perf_1762,song_0800,EwczGARgoVc,3851,4138,2026-02-21T15:59:05Z
perf_1763,song_0397,EwczGARgoVc,4220,4470,2026-02-21T15:59:05Z
perf_1764,song_0801,lt2hQpuJEsg,1040,1164,2026-02-20T15:14:34Z
perf_1765,song_0802,lt2hQpuJEsg,1164,1394,2026-02-20T15:14:34Z
perf_1766,song_0116,lt2hQpuJEsg,1450,1680,2026-02-20T15:14:34Z
perf_1767,song_0647,lt2hQpuJEsg,1766,1942,2026-02-20T15:14:34Z
perf_1768,song_0420,lt2hQpuJEsg,1967,2177,2026-02-20T15:14:34Z
perf_1769,song_0124,lt2hQpuJEsg,2261,2466,2026-02-20T15:14:34Z
perf_1770,song_0046,lt2hQpuJEsg,2896,3144,2026-02-20T15:14:34Z
perf_1771,song_0447,lt2hQpuJEsg,3188,3447,2026-02-20T15:14:34Z
perf_1772,song_0771,lt2hQpuJEsg,3493,3775,2026-02-20T15:14:34Z
perf_1773,song_0544,lt2hQpuJEsg,3786,4025,2026-02-20T15:14:34Z
perf_1774,song_0386,lt2hQpuJEsg,4089,4259,2026-02-20T15:14:34Z
perf_1775,song_0803,lt2hQpuJEsg,4879,5699,2026-02-20T15:14:34Z
perf_1776,song_0804,lt2hQpuJEsg,5699,5999,2026-02-20T15:14:34Z
perf_1777,song_0069,SslH231V_3E,706,903,2026-02-15T08:41:57Z
perf_1778,song_0422,SslH231V_3E,1575,1815,2026-02-15T08:41:57Z
perf_1779,song_0520,SslH231V_3E,1888,2246,2026-02-15T08:41:57Z
perf_1780,song_0408,SslH231V_3E,2386,2634,2026-02-15T08:41:57Z
perf_1781,song_0755,SslH231V_3E,2789,3040,2026-02-15T08:41:57Z
perf_1782,song_0401,SslH231V_3E,3095,3270,2026-02-15T08:41:57Z
perf_1783,song_0317,SslH231V_3E,3343,3583,2026-02-15T08:41:57Z
perf_1784,song_0487,SslH231V_3E,3705,3932,2026-02-15T08:41:57Z
perf_1785,song_0805,SslH231V_3E,4095,4237,2026-02-15T08:41:57Z
perf_1786,song_0806,SslH231V_3E,4329,4528,2026-02-15T08:41:57Z
perf_1787,song_0807,SslH231V_3E,4576,4786,2026-02-15T08:41:57Z
perf_1788,song_0808,SslH231V_3E,4860,5038,2026-02-15T08:41:57Z
perf_1789,song_0809,SslH231V_3E,5736,5985,2026-02-15T08:41:57Z
perf_1790,song_0810,SslH231V_3E,6120,6286,2026-02-15T08:41:57Z
perf_1791,song_0811,SslH231V_3E,6764,7064,2026-02-15T08:41:57Z
perf_1792,song_0812,tv0iCYVhcbc,1290,1554,2026-02-13T16:02:27Z
perf_1793,song_0813,tv0iCYVhcbc,1554,1905,2026-02-13T16:02:27Z
perf_1794,song_0814,tv0iCYVhcbc,1905,2275,2026-02-13T16:02:27Z
perf_1795,song_0815,tv0iCYVhcbc,2275,2691,2026-02-13T16:02:27Z
perf_1796,song_0816,tv0iCYVhcbc,2691,2939,2026-02-13T16:02:27Z
perf_1797,song_0817,tv0iCYVhcbc,2939,3249,2026-02-13T16:02:27Z
perf_1798,song_0818,tv0iCYVhcbc,3249,3589,2026-02-13T16:02:27Z
perf_1799,song_0819,tv0iCYVhcbc,3589,3801,2026-02-13T16:02:27Z
perf_1800,song_0820,tv0iCYVhcbc,3801,4123,2026-02-13T16:02:27Z
perf_1801,song_0821,tv0iCYVhcbc,4123,4721,2026-02-13T16:02:27Z
perf_1802,song_0822,tv0iCYVhcbc,4721,5050,2026-02-13T16:02:27Z
perf_1803,song_0823,tv0iCYVhcbc,5050,5480,2026-02-13T16:02:27Z
perf_1804,song_0824,tv0iCYVhcbc,5480,5881,2026-02-13T16:02:27Z
perf_1805,song_0825,tv0iCYVhcbc,5881,6641,2026-02-13T16:02:27Z
perf_1806,song_0826,tv0iCYVhcbc,6641,7217,2026-02-13T16:02:27Z
perf_1807,song_0827,tv0iCYVhcbc,7217,7512,2026-02-13T16:02:27Z
perf_1808,song_0828,tv0iCYVhcbc,7512,8009,2026-02-13T16:02:27Z
perf_1809,song_0829,tv0iCYVhcbc,8009,8229,2026-02-13T16:02:27Z
perf_1810,song_0830,tv0iCYVhcbc,8229,8639,2026-02-13T16:02:27Z
perf_1811,song_0831,tv0iCYVhcbc,8639,8996,2026-02-13T16:02:27Z
perf_1812,song_0832,tv0iCYVhcbc,8996,9336,2026-02-13T16:02:27Z
perf_1813,song_0833,tv0iCYVhcbc,9336,9818,2026-02-13T16:02:27Z
perf_1814,song_0834,tv0iCYVhcbc,9818,10118,2026-02-13T16:02:27Z
perf_1815,song_0460,F4fhxy5cWag,447,758,2026-02-05T14:51:17Z
perf_1816,song_0419,F4fhxy5cWag,1086,1347,2026-02-05T14:51:17Z
perf_1817,song_0367,F4fhxy5cWag,1408,1611,2026-02-05T14:51:17Z
perf_1818,song_0447,F4fhxy5cWag,1656,1934,2026-02-05T14:51:17Z
perf_1819,song_0446,F4fhxy5cWag,1969,2239,2026-02-05T14:51:17Z
perf_1820,song_0384,F4fhxy5cWag,2294,2576,2026-02-05T14:51:17Z
perf_1821,song_0499,F4fhxy5cWag,2602,2912,2026-02-05T14:51:17Z
perf_1822,song_0639,F4fhxy5cWag,2958,3279,2026-02-05T14:51:17Z
perf_1823,song_0007,F4fhxy5cWag,3310,3547,2026-02-05T14:51:17Z
perf_1824,song_0835,F4fhxy5cWag,3868,4167,2026-02-05T14:51:17Z
perf_1825,song_0836,F4fhxy5cWag,4167,4210,2026-02-05T14:51:17Z
perf_1826,song_0837,F4fhxy5cWag,4210,4551,2026-02-05T14:51:17Z
perf_1827,song_0838,F4fhxy5cWag,4551,4644,2026-02-05T14:51:17Z
perf_1828,song_0839,F4fhxy5cWag,4644,4699,2026-02-05T14:51:17Z
perf_1829,song_0386,F4fhxy5cWag,4699,4888,2026-02-05T14:51:17Z
perf_1830,song_0840,F4fhxy5cWag,5099,5399,2026-02-05T14:51:17Z
perf_1831,song_0841,n2C2nCVlgOc,655,890,2026-02-04T15:58:23Z
perf_1832,song_0842,n2C2nCVlgOc,1091,1401,2026-02-04T15:58:23Z
perf_1833,song_0843,n2C2nCVlgOc,1777,1849,2026-02-04T15:58:23Z
perf_1834,song_0844,n2C2nCVlgOc,2213,2342,2026-02-04T15:58:23Z
perf_1835,song_0845,n2C2nCVlgOc,2455,2637,2026-02-04T15:58:23Z
perf_1836,song_0846,n2C2nCVlgOc,2898,3154,2026-02-04T15:58:23Z
perf_1837,song_0458,n2C2nCVlgOc,3950,4172,2026-02-04T15:58:23Z
perf_1838,song_0397,n2C2nCVlgOc,4220,4429,2026-02-04T15:58:23Z
perf_1839,song_0847,n2C2nCVlgOc,4696,5307,2026-02-04T15:58:23Z
perf_1840,song_0848,n2C2nCVlgOc,5307,5607,2026-02-04T15:58:23Z
perf_1841,song_0849,t8PexGHReAs,476,671,2026-02-02T16:18:57Z
perf_1842,song_0850,t8PexGHReAs,1087,1360,2026-02-02T16:18:57Z
perf_1843,song_0851,t8PexGHReAs,1405,1619,2026-02-02T16:18:57Z
perf_1844,song_0141,t8PexGHReAs,2194,2429,2026-02-02T16:18:57Z
perf_1845,song_0185,t8PexGHReAs,2559,2854,2026-02-02T16:18:57Z
perf_1846,song_0186,t8PexGHReAs,3034,3316,2026-02-02T16:18:57Z
perf_1847,song_0148,t8PexGHReAs,3623,3898,2026-02-02T16:18:57Z
perf_1848,song_0671,t8PexGHReAs,4171,4409,2026-02-02T16:18:57Z
perf_1849,song_0115,t8PexGHReAs,4555,4806,2026-02-02T16:18:57Z
perf_1850,song_0005,t8PexGHReAs,4950,5275,2026-02-02T16:18:57Z
perf_1851,song_0852,t8PexGHReAs,5502,5773,2026-02-02T16:18:57Z
perf_1852,song_0466,t8PexGHReAs,6222,6455,2026-02-02T16:18:57Z
perf_1853,song_0853,t8PexGHReAs,6559,6822,2026-02-02T16:18:57Z
perf_1854,song_0654,t8PexGHReAs,6924,7261,2026-02-02T16:18:57Z
perf_1855,song_0854,t8PexGHReAs,7623,7923,2026-02-02T16:18:57Z
perf_1856,song_0855,NtNwoc44qMU,481,963,2026-01-24T16:26:40Z
perf_1857,song_0076,NtNwoc44qMU,963,1369,2026-01-24T16:26:40Z
perf_1858,song_0513,NtNwoc44qMU,1492,1759,2026-01-24T16:26:40Z
perf_1859,song_0856,NtNwoc44qMU,1824,2184,2026-01-24T16:26:40Z
perf_1860,song_0682,NtNwoc44qMU,2221,2508,2026-01-24T16:26:40Z
perf_1861,song_0640,NtNwoc44qMU,2574,2798,2026-01-24T16:26:40Z
perf_1862,song_0098,NtNwoc44qMU,2839,3051,2026-01-24T16:26:40Z
perf_1863,song_0115,NtNwoc44qMU,3135,3399,2026-01-24T16:26:40Z
perf_1864,song_0157,NtNwoc44qMU,3541,3755,2026-01-24T16:26:40Z
perf_1865,song_0034,NtNwoc44qMU,3811,4060,2026-01-24T16:26:40Z
perf_1866,song_0035,NtNwoc44qMU,4080,4416,2026-01-24T16:26:40Z
perf_1867,song_0469,NtNwoc44qMU,4535,4806,2026-01-24T16:26:40Z
perf_1868,song_0857,NtNwoc44qMU,4838,5097,2026-01-24T16:26:40Z
perf_1869,song_0432,NtNwoc44qMU,5136,5331,2026-01-24T16:26:40Z
perf_1870,song_0858,NtNwoc44qMU,5369,5651,2026-01-24T16:26:40Z
perf_1871,song_0446,NtNwoc44qMU,5748,6024,2026-01-24T16:26:40Z
perf_1872,song_0102,NtNwoc44qMU,6114,6367,2026-01-24T16:26:40Z
perf_1873,song_0859,NtNwoc44qMU,7830,8130,2026-01-24T16:26:40Z
perf_1874,song_0381,afgOTM1XsmM,789,997,2026-01-22T15:22:39Z
perf_1875,song_0362,afgOTM1XsmM,1052,1352,2026-01-22T15:22:39Z
perf_1876,song_0653,afgOTM1XsmM,2111,2376,2026-01-22T15:22:39Z
perf_1877,song_0101,afgOTM1XsmM,2481,2780,2026-01-22T15:22:39Z
perf_1878,song_0032,afgOTM1XsmM,4347,4647,2026-01-22T15:22:39Z
perf_1879,song_0047,afgOTM1XsmM,4725,5052,2026-01-22T15:22:39Z
perf_1880,song_0074,afgOTM1XsmM,5196,5472,2026-01-22T15:22:39Z
perf_1881,song_0860,afgOTM1XsmM,5698,5998,2026-01-22T15:22:39Z
perf_1882,song_0861,v_mQaHDQ4zU,271,569,2026-01-21T17:19:23Z
perf_1883,song_0862,v_mQaHDQ4zU,569,1043,2026-01-21T17:19:23Z
perf_1884,song_0863,v_mQaHDQ4zU,1043,1401,2026-01-21T17:19:23Z
perf_1885,song_0864,v_mQaHDQ4zU,1401,1828,2026-01-21T17:19:23Z
perf_1886,song_0865,v_mQaHDQ4zU,1828,2333,2026-01-21T17:19:23Z
perf_1887,song_0866,v_mQaHDQ4zU,2333,2633,2026-01-21T17:19:23Z
perf_1888,song_0445,YoVlidf5thM,440,614,2026-01-18T14:14:12Z
perf_1889,song_0417,YoVlidf5thM,786,1026,2026-01-18T14:14:12Z
perf_1890,song_0495,YoVlidf5thM,1160,1380,2026-01-18T14:14:12Z
perf_1891,song_0420,YoVlidf5thM,1510,1713,2026-01-18T14:14:12Z
perf_1892,song_0047,YoVlidf5thM,2114,2432,2026-01-18T14:14:12Z
perf_1893,song_0046,YoVlidf5thM,2498,2761,2026-01-18T14:14:12Z
perf_1894,song_0317,YoVlidf5thM,2855,3099,2026-01-18T14:14:12Z
perf_1895,song_0416,YoVlidf5thM,3284,3482,2026-01-18T14:14:12Z
perf_1896,song_0066,YoVlidf5thM,3597,3820,2026-01-18T14:14:12Z
perf_1897,song_0429,YoVlidf5thM,3854,4053,2026-01-18T14:14:12Z
perf_1898,song_0422,YoVlidf5thM,4100,4347,2026-01-18T14:14:12Z
perf_1899,song_0423,YoVlidf5thM,4396,4629,2026-01-18T14:14:12Z
perf_1900,song_0411,YoVlidf5thM,4658,4870,2026-01-18T14:14:12Z
perf_1901,song_0428,YoVlidf5thM,4905,5117,2026-01-18T14:14:12Z
perf_1902,song_0418,YoVlidf5thM,5158,5401,2026-01-18T14:14:12Z
perf_1903,song_0484,YoVlidf5thM,5431,5714,2026-01-18T14:14:12Z
perf_1904,song_0691,YoVlidf5thM,5831,6103,2026-01-18T14:14:12Z
perf_1905,song_0867,YoVlidf5thM,6141,6405,2026-01-18T14:14:12Z
perf_1906,song_0414,YoVlidf5thM,6495,6837,2026-01-18T14:14:12Z
perf_1907,song_0446,YoVlidf5thM,6922,7189,2026-01-18T14:14:12Z
perf_1908,song_0499,YoVlidf5thM,7280,7595,2026-01-18T14:14:12Z
perf_1909,song_0448,YoVlidf5thM,7895,8128,2026-01-18T14:14:12Z
perf_1910,song_0427,YoVlidf5thM,8158,8410,2026-01-18T14:14:12Z
perf_1911,song_0410,YoVlidf5thM,8422,8651,2026-01-18T14:14:12Z
perf_1912,song_0120,YoVlidf5thM,8990,9276,2026-01-18T14:14:12Z
perf_1913,song_0413,YoVlidf5thM,9338,9507,2026-01-18T14:14:12Z
perf_1914,song_0662,YoVlidf5thM,9561,9864,2026-01-18T14:14:12Z
perf_1915,song_0868,YoVlidf5thM,10010,10123,2026-01-18T14:14:12Z
perf_1916,song_0869,YoVlidf5thM,10123,10230,2026-01-18T14:14:12Z
perf_1917,song_0870,YoVlidf5thM,10230,10848,2026-01-18T14:14:12Z
perf_1918,song_0871,YoVlidf5thM,10848,11148,2026-01-18T14:14:12Z
perf_1919,song_0872,0ML9ZgUZGos,510,897,2026-01-16T04:57:07Z
perf_1920,song_0873,0ML9ZgUZGos,897,1527,2026-01-16T04:57:07Z
perf_1921,song_0874,0ML9ZgUZGos,1527,1883,2026-01-16T04:57:07Z
perf_1922,song_0875,0ML9ZgUZGos,1883,2236,2026-01-16T04:57:07Z
perf_1923,song_0876,0ML9ZgUZGos,2236,2693,2026-01-16T04:57:07Z
perf_1924,song_0877,0ML9ZgUZGos,2693,3059,2026-01-16T04:57:07Z
perf_1925,song_0878,0ML9ZgUZGos,3059,3260,2026-01-16T04:57:07Z
perf_1926,song_0879,0ML9ZgUZGos,3260,3941,2026-01-16T04:57:07Z
perf_1927,song_0880,0ML9ZgUZGos,3941,4147,2026-01-16T04:57:07Z
perf_1928,song_0881,0ML9ZgUZGos,4147,4652,2026-01-16T04:57:07Z
perf_1929,song_0882,0ML9ZgUZGos,4652,5027,2026-01-16T04:57:07Z
perf_1930,song_0883,0ML9ZgUZGos,5027,5480,2026-01-16T04:57:07Z
perf_1931,song_0884,0ML9ZgUZGos,5480,5780,2026-01-16T04:57:07Z
perf_1932,song_0885,0ML9ZgUZGos,5780,6080,2026-01-16T04:57:07Z
perf_1933,song_0886,A8Z3cWJPTSM,1284,1519,2026-01-11T15:51:35Z
perf_1934,song_0102,A8Z3cWJPTSM,1744,2003,2026-01-11T15:51:35Z
perf_1935,song_0118,A8Z3cWJPTSM,2074,2320,2026-01-11T15:51:35Z
perf_1936,song_0480,A8Z3cWJPTSM,3188,3459,2026-01-11T15:51:35Z
perf_1937,song_0639,A8Z3cWJPTSM,3834,4144,2026-01-11T15:51:35Z
perf_1938,song_0887,A8Z3cWJPTSM,4207,4235,2026-01-11T15:51:35Z
perf_1939,song_0888,A8Z3cWJPTSM,4270,4489,2026-01-11T15:51:35Z
perf_1940,song_0716,A8Z3cWJPTSM,4509,4735,2026-01-11T15:51:35Z
perf_1941,song_0319,A8Z3cWJPTSM,4772,5027,2026-01-11T15:51:35Z
